price,area,rooms,floor,total_floors,building_year,elevator,terrace,parking,price_per_m2,building_age,floor_ratio,city_Beograd,municipality_Barajevo,municipality_Grocka,municipality_Mladenovac,municipality_Novi Beograd,municipality_Obrenovac,municipality_Palilula,municipality_Rakovica,municipality_Savski Venac,municipality_Sopot,municipality_Stari Grad,municipality_Surčin,municipality_Voždovac,municipality_Vračar,municipality_Zemun,municipality_Zvezdara,municipality_unknown,municipality_Čukarica
110000.0,50.0,2.0,2.0,4.0,,0,1,1,2200.0,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167000.0,44.0,2.0,6.0,6.0,,0,0,0,3795.4545454545455,,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139900.0,49.0,2.0,7.0,11.0,,1,1,0,2855.1020408163267,,0.6363636363636364,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
156000.0,30.0,1.0,5.0,7.0,,1,0,1,5200.0,,0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144000.0,80.0,3.0,3.0,4.0,,0,1,1,1800.0,,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235000.0,61.0,3.0,8.0,9.0,,1,0,0,3852.4590163934427,,0.8888888888888888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240000.0,74.0,4.0,6.0,6.0,,0,1,0,3243.2432432432433,,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
320000.0,64.0,2.0,1.0,8.0,,1,1,0,5000.0,,0.125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
165000.0,43.0,1.0,2.0,5.0,,1,1,1,3837.2093023255816,,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377000.0,91.0,4.0,,2.0,1930.0,0,0,0,4142.857142857143,96.0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185000.0,59.0,2.0,4.0,4.0,,1,1,0,3135.593220338983,,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180000.0,72.0,3.0,3.0,4.0,,0,1,0,2500.0,,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240000.0,47.0,3.0,1.0,,,0,1,0,5106.382978723404,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83000.0,28.0,1.0,,5.0,1995.0,0,1,0,2964.285714285714,31.0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45500.0,20.0,1.0,,1.0,,0,0,0,2275.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
460000.0,71.0,3.0,4.0,,,1,1,0,6478.87323943662,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
289900.0,59.0,2.0,1.0,3.0,,0,1,0,4913.559322033899,,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
209000.0,67.0,3.0,2.0,2.0,,0,0,0,3119.402985074627,,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109000.0,44.0,2.0,,3.0,2026.0,0,1,1,2477.2727272727275,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181573.0,62.0,3.0,5.0,7.0,2027.0,1,1,1,2928.5967741935483,,0.7142857142857143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95000.0,51.0,3.0,3.0,4.0,2018.0,0,1,1,1862.7450980392157,8.0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109000.0,44.0,1.0,,3.0,2025.0,0,0,0,2477.2727272727275,1.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
219000.0,67.0,3.0,,5.0,2026.0,1,1,1,3268.6567164179105,0.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149000.0,64.0,2.0,3.0,5.0,,0,1,0,2328.125,,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83000.0,34.0,1.0,,4.0,,0,0,0,2441.176470588235,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180000.0,149.0,5.0,1.0,1.0,,0,1,0,1208.0536912751677,,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
136119.0,53.0,2.0,3.0,4.0,2026.0,1,1,1,2568.2830188679245,0.0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145000.0,50.0,3.0,3.0,,2025.0,0,1,1,2900.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99000.0,33.0,1.0,1.0,3.0,2025.0,0,1,1,3000.0,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119990.0,35.0,2.0,,2.0,1938.0,0,0,0,3428.285714285714,88.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
395000.0,81.0,3.0,6.0,,,0,1,0,4876.543209876543,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
410000.0,83.0,3.0,4.0,7.0,,1,0,0,4939.759036144578,,0.5714285714285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287000.0,41.0,2.0,,1.0,,0,0,0,7000.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84000.0,30.0,2.0,,3.0,2025.0,0,1,1,2800.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109000.0,44.0,2.0,,3.0,2026.0,0,1,1,2477.2727272727275,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165600.0,73.0,3.0,5.0,5.0,,1,0,0,2268.4931506849316,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127350.0,40.0,2.0,3.0,3.0,2025.0,0,1,1,3183.75,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105000.0,46.0,2.0,1.0,1.0,,0,0,1,2282.608695652174,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99000.0,33.0,1.0,1.0,1.0,2025.0,0,1,1,3000.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
225000.0,61.0,3.0,18.0,19.0,,0,1,0,3688.5245901639346,,0.9473684210526315,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
270000.0,67.0,3.0,,4.0,2022.0,0,0,1,4029.8507462686566,4.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145000.0,50.0,3.0,3.0,,2025.0,0,1,1,2900.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
160000.0,55.0,2.0,1.0,4.0,,0,1,1,2909.090909090909,,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
184900.0,85.0,3.0,2.0,6.0,,1,1,0,2175.294117647059,,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109500.0,39.0,2.0,1.0,3.0,2025.0,0,1,1,2807.6923076923076,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165000.0,42.0,1.0,,2.0,,0,0,0,3928.5714285714284,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190000.0,42.0,3.0,5.0,5.0,,0,0,0,4523.809523809524,,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130000.0,38.0,2.0,,,,0,0,0,3421.0526315789475,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115000.0,44.0,2.0,,3.0,2025.0,0,1,1,2613.6363636363635,1.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
400000.0,133.0,3.0,,3.0,2025.0,1,1,1,3007.5187969924814,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
379000.0,100.0,3.0,2.0,3.0,1942.0,0,1,0,3790.0,84.0,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84000.0,30.0,1.0,,3.0,2025.0,0,1,1,2800.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156750.0,57.0,3.0,3.0,,2025.0,0,1,1,2750.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144900.0,135.0,4.0,,1.0,1978.0,0,1,1,1073.3333333333333,48.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193000.0,49.0,2.0,6.0,6.0,,1,0,1,3938.7755102040815,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126000.0,50.0,2.0,3.0,5.0,,0,1,0,2520.0,,0.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205645.0,70.0,3.0,7.0,7.0,2027.0,1,1,1,2937.785714285714,,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
420000.0,83.0,3.0,9.0,23.0,2019.0,0,1,1,5060.240963855422,7.0,0.391304347826087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
189000.0,70.0,3.0,1.0,6.0,1996.0,1,1,1,2700.0,30.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129000.0,40.0,2.0,,1.0,1990.0,0,1,1,3225.0,36.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
212350.0,50.0,2.0,6.0,7.0,2026.0,0,1,1,4247.0,0.0,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200000.0,110.0,3.0,1.0,2.0,,0,1,0,1818.1818181818182,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136300.0,47.0,1.0,3.0,4.0,2025.0,0,1,1,2900.0,1.0,0.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140000.0,48.0,2.0,,4.0,1968.0,0,1,0,2916.6666666666665,58.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
480000.0,110.0,3.0,3.0,5.0,1927.0,1,0,0,4363.636363636364,99.0,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
299000.0,60.0,2.0,2.0,5.0,1950.0,1,0,1,4983.333333333333,76.0,0.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
274000.0,86.0,3.0,5.0,6.0,1995.0,1,1,0,3186.046511627907,31.0,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
158000.0,64.0,3.0,0.0,1.0,1950.0,0,0,0,2468.75,76.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
273000.0,137.0,7.0,,4.0,,0,1,0,1992.7007299270074,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
359000.0,88.0,3.0,5.0,5.0,2002.0,1,0,0,4079.5454545454545,24.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260000.0,82.0,3.0,5.0,5.0,1989.0,1,1,0,3170.731707317073,37.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167000.0,45.0,3.0,,5.0,,0,0,0,3711.1111111111113,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230000.0,64.0,3.0,3.0,4.0,,0,1,0,3593.75,,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155000.0,51.0,3.0,4.0,4.0,,0,1,1,3039.2156862745096,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99950.0,48.0,2.0,10.0,10.0,,1,0,0,2082.2916666666665,,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295000.0,106.0,3.0,0.0,1.0,1958.0,0,1,0,2783.0188679245284,68.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228000.0,66.0,3.0,,3.0,,0,0,0,3454.5454545454545,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85000.0,54.0,2.0,,4.0,2026.0,0,1,0,1574.0740740740741,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196000.0,54.0,3.0,5.0,8.0,,0,1,0,3629.6296296296296,,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
330000.0,48.0,1.0,1.0,6.0,1960.0,1,1,0,6875.0,66.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310000.0,119.0,5.0,2.0,3.0,2012.0,0,1,1,2605.0420168067226,14.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140000.0,41.0,2.0,2.0,11.0,,1,1,0,3414.6341463414633,,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
419000.0,108.0,3.0,2.0,3.0,1930.0,0,1,0,3879.6296296296296,96.0,0.6666666666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105000.0,47.0,3.0,3.0,4.0,2013.0,0,1,1,2234.0425531914893,13.0,0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258000.0,57.0,2.0,0.0,2.0,1927.0,0,0,1,4526.315789473684,99.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200000.0,40.0,2.0,,8.0,,0,0,0,5000.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
320000.0,82.0,3.0,2.0,2.0,1935.0,0,0,0,3902.439024390244,91.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278000.0,136.0,6.0,4.0,4.0,1975.0,0,1,0,2044.1176470588234,51.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252360.0,63.0,3.0,4.0,8.0,2025.0,1,1,1,4005.714285714286,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
410000.0,83.0,3.0,4.0,7.0,,1,1,0,4939.759036144578,,0.5714285714285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169900.0,61.0,3.0,6.0,6.0,,0,0,0,2785.245901639344,,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
310000.0,73.0,3.0,1.0,6.0,,1,1,0,4246.575342465753,,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225403.0,88.0,3.0,8.0,8.0,2022.0,1,1,1,2561.3977272727275,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109000.0,44.0,1.0,,3.0,,0,1,1,2477.2727272727275,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,70.0,4.0,2.0,3.0,2025.0,1,1,1,3571.4285714285716,1.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247500.0,99.0,4.0,2.0,2.0,2004.0,0,1,1,2500.0,22.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96000.0,33.0,1.0,1.0,3.0,2025.0,0,1,1,2909.090909090909,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
124000.0,39.0,2.0,,3.0,,0,0,0,3179.4871794871797,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
242000.0,57.0,2.0,0.0,5.0,2024.0,1,1,0,4245.6140350877195,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74000.0,33.0,2.0,,4.0,,0,0,1,2242.4242424242425,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199000.0,58.0,3.0,3.0,3.0,2011.0,0,0,0,3431.0344827586205,15.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114000.0,37.0,2.0,1.0,1.0,1950.0,0,0,0,3081.0810810810813,76.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139000.0,94.0,3.0,1.0,1.0,2011.0,0,1,1,1478.723404255319,15.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
388000.0,86.0,4.0,1.0,4.0,2023.0,0,1,0,4511.627906976744,3.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207500.0,62.0,2.0,8.0,11.0,,1,1,0,3346.7741935483873,,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
375000.0,71.0,3.0,3.0,4.0,2024.0,1,1,1,5281.69014084507,2.0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148500.0,62.0,3.0,,3.0,,0,1,0,2395.1612903225805,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
228000.0,61.0,2.0,1.0,3.0,1965.0,0,1,0,3737.7049180327867,61.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
420000.0,74.0,3.0,1.0,6.0,1962.0,1,0,0,5675.675675675676,64.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310000.0,92.0,4.0,1.0,5.0,,1,1,1,3369.5652173913045,,0.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349500.0,105.0,4.0,4.0,6.0,1995.0,1,1,0,3328.5714285714284,31.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349500.0,105.0,4.0,4.0,6.0,1997.0,0,1,1,3328.5714285714284,29.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
419000.0,105.0,3.0,5.0,6.0,1968.0,1,1,0,3990.4761904761904,58.0,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
340000.0,125.0,5.0,,4.0,,0,1,0,2720.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123000.0,34.0,2.0,,2.0,,0,0,1,3617.6470588235293,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
420000.0,123.0,4.0,1.0,4.0,2017.0,0,1,1,3414.6341463414633,9.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305000.0,61.0,2.0,0.0,4.0,2000.0,1,0,0,5000.0,26.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131600.0,47.0,2.0,4.0,4.0,2025.0,0,1,1,2800.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
349800.0,101.0,5.0,1.0,5.0,1930.0,1,0,0,3463.366336633663,96.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330000.0,92.0,4.0,2.0,,,1,1,0,3586.9565217391305,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
322000.0,92.0,4.0,3.0,6.0,,0,0,0,3500.0,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
320000.0,143.0,6.0,3.0,3.0,,0,1,1,2237.762237762238,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84900.0,33.0,2.0,,4.0,,0,0,0,2572.7272727272725,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
399000.0,62.0,2.0,30.0,30.0,,1,0,1,6435.4838709677415,,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245000.0,104.0,3.0,2.0,,2003.0,0,0,0,2355.769230769231,23.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230000.0,58.0,2.0,1.0,5.0,,1,1,1,3965.5172413793102,,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80850.0,49.0,2.0,,4.0,,0,1,1,1650.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
115000.0,35.0,1.0,,2.0,,0,1,0,3285.714285714286,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129900.0,47.0,2.0,0.0,4.0,2012.0,1,1,1,2763.8297872340427,14.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
301600.0,115.0,4.0,1.0,2.0,2004.0,0,1,1,2622.608695652174,22.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120000.0,40.0,2.0,4.0,4.0,1965.0,0,1,0,3000.0,61.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
250000.0,58.0,2.0,7.0,8.0,1966.0,1,1,0,4310.3448275862065,60.0,0.875,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
187000.0,41.0,2.0,1.0,7.0,1980.0,1,1,0,4560.975609756098,46.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122000.0,50.0,2.0,4.0,4.0,,0,0,0,2440.0,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
396000.0,99.0,4.0,1.0,16.0,1965.0,1,1,1,4000.0,61.0,0.0625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200000.0,78.0,4.0,,1.0,,0,1,1,2564.102564102564,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215000.0,94.0,4.0,,12.0,,1,1,0,2287.2340425531916,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
410000.0,83.0,3.0,4.0,7.0,,1,1,0,4939.759036144578,,0.5714285714285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,103.0,4.0,,7.0,,1,1,0,2427.1844660194174,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399000.0,65.0,3.0,2.0,7.0,2010.0,1,1,1,6138.461538461538,16.0,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88000.0,31.0,1.0,4.0,4.0,2010.0,0,0,0,2838.7096774193546,16.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285000.0,64.0,2.0,1.0,5.0,1970.0,1,1,0,4453.125,56.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
590000.0,95.0,3.0,4.0,40.0,2023.0,1,0,1,6210.526315789473,3.0,0.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164000.0,36.0,1.0,3.0,8.0,1960.0,1,0,0,4555.555555555556,66.0,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285000.0,64.0,2.0,1.0,,,0,1,0,4453.125,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73000.0,48.0,1.0,,3.0,,0,1,0,1520.8333333333333,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
330000.0,135.0,4.0,1.0,3.0,2000.0,0,1,1,2444.4444444444443,26.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300000.0,60.0,2.0,4.0,4.0,,0,0,0,5000.0,,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
419000.0,109.0,3.0,2.0,2.0,1930.0,0,1,1,3844.0366972477063,96.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235666.0,69.0,3.0,1.0,1.0,2026.0,0,1,1,3415.449275362319,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
271149.0,79.0,2.0,0.0,1.0,2026.0,0,0,1,3432.26582278481,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73000.0,18.0,1.0,1.0,1.0,,0,1,1,4055.5555555555557,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
320000.0,81.0,3.0,3.0,4.0,,1,1,0,3950.617283950617,,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300000.0,50.0,2.0,,5.0,,0,0,0,6000.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206900.0,92.0,3.0,5.0,11.0,,1,1,0,2248.913043478261,,0.45454545454545453,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202824.0,76.0,3.0,7.0,7.0,2027.0,1,1,1,2668.7368421052633,,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
391620.0,107.0,4.0,12.0,21.0,,1,1,0,3660.0,,0.5714285714285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
275000.0,85.0,3.0,3.0,1.0,,0,1,0,3235.294117647059,,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
450000.0,113.0,4.0,2.0,5.0,,1,0,0,3982.3008849557523,,0.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103400.0,47.0,2.0,2.0,3.0,,0,1,0,2200.0,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
220000.0,88.0,3.0,14.0,14.0,,1,1,0,2500.0,,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149000.0,50.0,3.0,4.0,3.0,,0,0,0,2980.0,,1.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225321.0,77.0,3.0,7.0,7.0,2027.0,1,1,1,2926.246753246753,,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164900.0,50.0,2.0,2.0,5.0,,0,1,0,3298.0,,0.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341066.0,98.0,4.0,7.0,10.0,,1,1,0,3480.265306122449,,0.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252000.0,56.0,2.0,1.0,6.0,,1,0,0,4500.0,,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177000.0,43.0,2.0,1.0,7.0,,1,1,0,4116.279069767442,,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
290000.0,92.0,3.0,1.0,7.0,,0,1,0,3152.1739130434785,,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93060.0,47.0,2.0,1.0,3.0,,1,1,0,1980.0,,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315000.0,76.0,2.0,5.0,5.0,,1,0,0,4144.736842105263,,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
324000.0,59.0,2.0,1.0,6.0,1960.0,1,1,0,5491.525423728814,66.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87000.0,66.0,3.0,,,1983.0,0,1,1,1318.1818181818182,43.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000.0,94.0,3.0,1.0,4.0,,0,1,0,3191.4893617021276,,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
