price,area,rooms,city,municipality,floor,total_floors,building_year,elevator,terrace,parking,url
300000.0,60.0,2.0,Beograd,Stari Grad,4.0,4.0,,False,False,False,https://www.nekretnine.rs/oglasi/1022761/
419000.0,109.0,3.0,Beograd,Palilula,2.0,2.0,1930.0,False,True,True,https://www.nekretnine.rs/oglasi/61687/
950000.0,220.0,6.0,Beograd,Savski Venac,,2.0,,False,False,True,https://www.nekretnine.rs/oglasi/22477/
235666.0,69.0,3.0,Beograd,Zemun,1.0,1.0,2026.0,False,True,True,https://www.nekretnine.rs/oglasi/1014873/
271149.0,79.0,2.0,Beograd,Zemun,0.0,1.0,2026.0,False,False,True,https://www.nekretnine.rs/oglasi/1029205/
73000.0,18.0,1.0,Beograd,Zemun,1.0,1.0,,False,True,True,https://www.nekretnine.rs/oglasi/1022885/
320000.0,81.0,3.0,Beograd,Savski Venac,3.0,4.0,,True,True,False,https://www.nekretnine.rs/oglasi/1016165/
300000.0,50.0,2.0,Beograd,Stari Grad,,5.0,,False,False,False,https://www.nekretnine.rs/oglasi/1028543/
206900.0,92.0,3.0,Beograd,Voždovac,5.0,11.0,,True,True,False,https://www.nekretnine.rs/oglasi/1016861/
1050000.0,130.0,5.0,Beograd,Savski Venac,3.0,4.0,2015.0,False,True,False,https://www.nekretnine.rs/oglasi/72193/
202824.0,76.0,3.0,Beograd,Rakovica,7.0,7.0,2027.0,True,True,True,https://www.nekretnine.rs/oglasi/1002967/
391620.0,107.0,4.0,Beograd,Novi Beograd,12.0,21.0,,True,True,False,https://www.nekretnine.rs/oglasi/74973/
275000.0,85.0,3.0,Beograd,Vračar,3.0,1.0,,False,True,False,https://www.nekretnine.rs/oglasi/22443/
450000.0,113.0,4.0,Beograd,Stari Grad,2.0,5.0,,True,False,False,https://www.nekretnine.rs/oglasi/22723/
103400.0,47.0,2.0,Beograd,Surčin,2.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/23751/
220000.0,88.0,3.0,Beograd,Novi Beograd,14.0,14.0,,True,True,False,https://www.nekretnine.rs/oglasi/1051661/
149000.0,50.0,3.0,Beograd,Vračar,4.0,3.0,,False,False,False,https://www.nekretnine.rs/oglasi/31843/
225321.0,77.0,3.0,Beograd,Rakovica,7.0,7.0,2027.0,True,True,True,https://www.nekretnine.rs/oglasi/1049895/
164900.0,50.0,2.0,Beograd,Novi Beograd,2.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1016603/
341066.0,98.0,4.0,Beograd,Novi Beograd,7.0,10.0,,True,True,False,https://www.nekretnine.rs/oglasi/73123/
252000.0,56.0,2.0,Beograd,Vračar,1.0,6.0,,True,False,False,https://www.nekretnine.rs/oglasi/32021/
177000.0,43.0,2.0,Beograd,Zvezdara,1.0,7.0,,True,True,False,https://www.nekretnine.rs/oglasi/1008593/
290000.0,92.0,3.0,Beograd,Rakovica,1.0,7.0,,False,True,False,https://www.nekretnine.rs/oglasi/1043183/
93060.0,47.0,2.0,Beograd,Grocka,1.0,3.0,,True,True,False,https://www.nekretnine.rs/oglasi/1055205/
315000.0,76.0,2.0,Beograd,Stari Grad,5.0,5.0,,True,False,False,https://www.nekretnine.rs/oglasi/61889/
324000.0,59.0,2.0,Beograd,Stari Grad,1.0,6.0,1960.0,True,True,False,https://www.nekretnine.rs/oglasi/98151/
825000.0,158.0,4.0,Beograd,Vračar,1.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/65781/
87000.0,66.0,3.0,Beograd,Barajevo,,,1983.0,False,True,True,https://www.nekretnine.rs/oglasi/1055589/
300000.0,94.0,3.0,Beograd,Savski Venac,1.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1054145/
319000.0,65.0,3.0,Beograd,Stari Grad,3.0,6.0,,False,True,True,https://www.nekretnine.rs/oglasi/1051201/
177000.0,64.0,2.0,Beograd,Rakovica,0.0,11.0,,True,True,False,https://www.nekretnine.rs/oglasi/1019503/
350000.0,106.0,4.0,Beograd,Vračar,1.0,1.0,,False,True,False,https://www.nekretnine.rs/oglasi/74791/
303400.0,82.0,4.0,Beograd,Voždovac,5.0,5.0,,True,True,False,https://www.nekretnine.rs/oglasi/1023489/
520000.0,103.0,4.0,Beograd,Voždovac,3.0,4.0,2020.0,True,True,True,https://www.nekretnine.rs/oglasi/1016635/
479000.0,353.0,5.0,Beograd,Zemun,,4.0,2024.0,False,False,True,https://www.nekretnine.rs/oglasi/30517/
650000.0,145.0,4.0,Beograd,Savski Venac,1.0,1.0,,False,True,True,https://www.nekretnine.rs/oglasi/75877/
300000.0,50.0,2.0,Beograd,Stari Grad,0.0,5.0,1935.0,False,False,False,https://www.nekretnine.rs/oglasi/98287/
275000.0,64.0,3.0,Beograd,Voždovac,,,2025.0,False,True,False,https://www.nekretnine.rs/oglasi/30697/
320000.0,100.0,4.0,Beograd,Voždovac,4.0,6.0,,True,False,True,https://www.nekretnine.rs/oglasi/1055417/
849000.0,174.0,4.0,Beograd,Stari Grad,2.0,3.0,,True,True,True,https://www.nekretnine.rs/oglasi/1047971/
152000.0,45.0,1.0,Beograd,Zvezdara,3.0,5.0,1975.0,True,True,False,https://www.nekretnine.rs/oglasi/1019491/
169000.0,44.0,2.0,Beograd,Vračar,0.0,4.0,1935.0,False,False,False,https://www.nekretnine.rs/oglasi/1007891/
130000.0,64.0,2.0,Beograd,Zvezdara,0.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/80525/
270000.0,56.0,2.0,Beograd,Palilula,1.0,6.0,,True,False,True,https://www.nekretnine.rs/oglasi/1032327/
210000.0,70.0,2.0,Beograd,Čukarica,0.0,4.0,,False,False,False,https://www.nekretnine.rs/oglasi/85179/
570000.0,123.0,4.0,Beograd,Stari Grad,5.0,6.0,,True,False,True,https://www.nekretnine.rs/oglasi/1008637/
354280.0,89.0,3.0,Beograd,Zvezdara,3.0,6.0,,True,False,True,https://www.nekretnine.rs/oglasi/1046221/
110880.0,56.0,3.0,Beograd,Grocka,1.0,3.0,,True,True,False,https://www.nekretnine.rs/oglasi/1016271/
124500.0,38.0,2.0,Beograd,Zvezdara,,6.0,2019.0,True,True,False,https://www.nekretnine.rs/oglasi/1010649/
310000.0,467.0,10.0,Beograd,Zvezdara,,4.0,2000.0,False,True,True,https://www.nekretnine.rs/oglasi/55315/
269000.0,88.0,3.0,Beograd,Čukarica,1.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1018523/
410000.0,99.0,3.0,Beograd,Novi Beograd,3.0,10.0,,True,True,False,https://www.nekretnine.rs/oglasi/95407/
672000.0,73.0,2.0,Beograd,Savski Venac,27.0,42.0,,True,True,True,https://www.nekretnine.rs/oglasi/46967/
423200.0,92.0,4.0,Beograd,Stari Grad,4.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/31221/
231000.0,77.0,3.0,Beograd,Voždovac,,4.0,1970.0,False,True,False,https://www.nekretnine.rs/oglasi/30475/
209000.0,76.0,3.0,Beograd,Zemun,5.0,6.0,,False,True,False,https://www.nekretnine.rs/oglasi/1008087/
250000.0,47.0,2.0,Beograd,Stari Grad,5.0,10.0,,False,False,False,https://www.nekretnine.rs/oglasi/1059647/
187000.0,80.0,4.0,Beograd,Zvezdara,23.0,27.0,,False,True,False,https://www.nekretnine.rs/oglasi/1006685/
102960.0,52.0,3.0,Beograd,Grocka,1.0,3.0,,True,True,True,https://www.nekretnine.rs/oglasi/1051257/
380000.0,142.0,4.0,Beograd,Savski Venac,1.0,2.0,2009.0,False,True,True,https://www.nekretnine.rs/oglasi/98031/
505000.0,132.0,5.0,Beograd,Vračar,0.0,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/65511/
237990.0,63.0,3.0,Beograd,Novi Beograd,2.0,,,True,True,True,https://www.nekretnine.rs/oglasi/1050485/
249000.0,52.0,2.0,Beograd,Novi Beograd,7.0,13.0,,True,True,False,https://www.nekretnine.rs/oglasi/1014139/
255000.0,69.0,3.0,Beograd,Vračar,1.0,4.0,1960.0,False,True,False,https://www.nekretnine.rs/oglasi/1043175/
231000.0,48.0,2.0,Beograd,Voždovac,2.0,5.0,2021.0,True,True,False,https://www.nekretnine.rs/oglasi/1043173/
215000.0,48.0,2.0,Beograd,Novi Beograd,16.0,19.0,,True,True,False,https://www.nekretnine.rs/oglasi/1058895/
105000.0,30.0,1.0,Beograd,Stari Grad,0.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/72061/
888000.0,170.0,8.0,Beograd,Stari Grad,5.0,6.0,,False,False,False,https://www.nekretnine.rs/oglasi/1019703/
263400.0,60.0,2.0,Beograd,Novi Beograd,4.0,10.0,,True,True,True,https://www.nekretnine.rs/oglasi/1007983/
327000.0,90.0,3.0,Beograd,Voždovac,6.0,9.0,,True,True,True,https://www.nekretnine.rs/oglasi/1054395/
148000.0,28.0,1.0,Beograd,Stari Grad,0.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1039665/
315000.0,159.0,6.0,Beograd,Čukarica,1.0,2.0,1970.0,False,True,False,https://www.nekretnine.rs/oglasi/1031589/
290000.0,54.0,2.0,Beograd,Savski Venac,5.0,15.0,,True,True,True,https://www.nekretnine.rs/oglasi/47351/
219900.0,79.0,3.0,Beograd,Čukarica,5.0,5.0,,True,True,False,https://www.nekretnine.rs/oglasi/1051465/
187000.0,77.0,3.0,Beograd,Savski Venac,5.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1028123/
190000.0,180.0,4.0,Beograd,Zvezdara,5.0,5.0,,True,False,False,https://www.nekretnine.rs/oglasi/1003485/
109500.0,40.0,2.0,Beograd,Surčin,0.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97619/
325000.0,69.0,3.0,Beograd,Vračar,3.0,8.0,2023.0,True,True,False,https://www.nekretnine.rs/oglasi/1031689/
598000.0,109.0,4.0,Beograd,Stari Grad,4.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/75749/
235000.0,106.0,4.0,Beograd,Rakovica,6.0,7.0,,False,False,False,https://www.nekretnine.rs/oglasi/63297/
180000.0,104.0,5.0,Beograd,Čukarica,,4.0,1998.0,False,True,True,https://www.nekretnine.rs/oglasi/1041809/
323000.0,86.0,4.0,Beograd,Novi Beograd,4.0,5.0,,True,True,False,https://www.nekretnine.rs/oglasi/1043935/
695000.0,122.0,4.0,Beograd,Stari Grad,4.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/75741/
327000.0,90.0,3.0,Beograd,Voždovac,6.0,9.0,,True,True,True,https://www.nekretnine.rs/oglasi/1053337/
170000.0,33.0,2.0,Beograd,Stari Grad,3.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/91475/
163900.0,51.0,3.0,Beograd,Stari Grad,,,1990.0,False,False,True,https://www.nekretnine.rs/oglasi/42341/
310000.0,91.0,4.0,Beograd,Voždovac,,,2025.0,False,True,False,https://www.nekretnine.rs/oglasi/30957/
486000.0,108.0,3.0,Beograd,Savski Venac,3.0,3.0,,False,False,True,https://www.nekretnine.rs/oglasi/1032255/
237900.0,80.0,3.0,Beograd,Zvezdara,3.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/74853/
204400.0,73.0,3.0,Beograd,Zemun,1.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1007921/
1300000.0,400.0,5.0,Beograd,Čukarica,0.0,2.0,,False,False,True,https://www.nekretnine.rs/oglasi/1004337/
173000.0,55.0,3.0,Beograd,Rakovica,3.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1061003/
115000.0,35.0,2.0,Beograd,Novi Beograd,2.0,2.0,2022.0,False,True,True,https://www.nekretnine.rs/oglasi/1008383/
93000.0,62.0,2.0,Beograd,Palilula,,2.0,1990.0,False,False,False,https://www.nekretnine.rs/oglasi/72123/
400000.0,66.0,2.0,Beograd,Savski Venac,1.0,16.0,,True,True,True,https://www.nekretnine.rs/oglasi/22661/
126000.0,35.0,1.0,Beograd,Zvezdara,5.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1060833/
565000.0,145.0,4.0,Beograd,Zvezdara,5.0,5.0,2025.0,True,True,True,https://www.nekretnine.rs/oglasi/1041747/
350000.0,57.0,2.0,Beograd,Savski Venac,5.0,16.0,,True,False,False,https://www.nekretnine.rs/oglasi/22711/
415000.0,110.0,4.0,Beograd,Zvezdara,5.0,6.0,2007.0,True,True,False,https://www.nekretnine.rs/oglasi/61789/
498888.0,92.0,3.0,Beograd,Savski Venac,5.0,21.0,2022.0,True,True,True,https://www.nekretnine.rs/oglasi/65707/
320000.0,82.0,3.0,Beograd,Vračar,2.0,2.0,1930.0,False,True,False,https://www.nekretnine.rs/oglasi/1028085/
498000.0,120.0,4.0,Beograd,Stari Grad,0.0,4.0,1924.0,False,True,False,https://www.nekretnine.rs/oglasi/67763/
500000.0,165.0,4.0,Beograd,Stari Grad,6.0,6.0,2018.0,True,True,True,https://www.nekretnine.rs/oglasi/64891/
465000.0,110.0,5.0,Beograd,Stari Grad,3.0,4.0,1996.0,False,False,False,https://www.nekretnine.rs/oglasi/1034871/
199900.0,64.0,3.0,Beograd,Novi Beograd,18.0,19.0,,True,True,False,https://www.nekretnine.rs/oglasi/1019723/
465000.0,110.0,4.0,Beograd,Stari Grad,3.0,4.0,1995.0,False,True,False,https://www.nekretnine.rs/oglasi/74867/
150000.0,68.0,3.0,Beograd,Palilula,4.0,4.0,1981.0,False,True,True,https://www.nekretnine.rs/oglasi/67385/
470000.0,118.0,4.0,Beograd,Vračar,1.0,7.0,,True,True,True,https://www.nekretnine.rs/oglasi/1053695/
280000.0,57.0,2.0,Beograd,Savski Venac,4.0,4.0,1982.0,False,True,False,https://www.nekretnine.rs/oglasi/68627/
360000.0,70.0,2.0,Beograd,Vračar,4.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1058741/
228000.0,66.0,3.0,Beograd,Zvezdara,,5.0,,False,False,False,https://www.nekretnine.rs/oglasi/1040465/
399000.0,83.0,3.0,Beograd,Vračar,5.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/1029709/
410000.0,99.0,3.0,Beograd,Novi Beograd,3.0,10.0,2024.0,True,True,False,https://www.nekretnine.rs/oglasi/62243/
370000.0,157.0,4.0,Beograd,Zvezdara,5.0,6.0,2010.0,True,True,False,https://www.nekretnine.rs/oglasi/1048171/
2800.0,1.0,2.0,Beograd,Surčin,3.0,4.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97613/
119900.0,47.0,1.0,Beograd,Novi Beograd,6.0,6.0,1956.0,False,True,True,https://www.nekretnine.rs/oglasi/68727/
375000.0,108.0,3.0,Beograd,Zvezdara,0.0,5.0,2006.0,True,True,False,https://www.nekretnine.rs/oglasi/67823/
300000.0,113.0,4.0,Beograd,Palilula,4.0,5.0,2019.0,True,True,True,https://www.nekretnine.rs/oglasi/67761/
322000.0,94.0,3.0,Beograd,Voždovac,3.0,3.0,2024.0,True,False,False,https://www.nekretnine.rs/oglasi/1016179/
420000.0,92.0,3.0,Beograd,Zvezdara,8.0,8.0,2024.0,True,True,True,https://www.nekretnine.rs/oglasi/65847/
219626.0,60.0,2.0,Beograd,Savski Venac,2.0,3.0,2025.0,True,False,True,https://www.nekretnine.rs/oglasi/66905/
180000.0,68.0,4.0,Beograd,Voždovac,7.0,8.0,2021.0,True,True,False,https://www.nekretnine.rs/oglasi/1035441/
1181900.0,223.0,5.0,Beograd,Vračar,3.0,4.0,2025.0,True,True,False,https://www.nekretnine.rs/oglasi/68695/
485000.0,105.0,4.0,Beograd,Vračar,1.0,5.0,1939.0,True,True,True,https://www.nekretnine.rs/oglasi/65937/
498888.0,92.0,3.0,Beograd,Savski Venac,5.0,21.0,2022.0,True,True,True,https://www.nekretnine.rs/oglasi/64863/
293636.0,97.0,3.0,Beograd,Zemun,2.0,3.0,2025.0,True,True,True,https://www.nekretnine.rs/oglasi/5405/
104000.0,35.0,2.0,Beograd,Čukarica,5.0,6.0,2008.0,True,True,False,https://www.nekretnine.rs/oglasi/1039567/
600000.0,156.0,5.0,Beograd,Stari Grad,8.0,8.0,1963.0,True,True,False,https://www.nekretnine.rs/oglasi/66755/
760000.0,174.0,6.0,Beograd,Vračar,5.0,5.0,2023.0,True,True,True,https://www.nekretnine.rs/oglasi/67657/
